event_id,datetime,prize_id,prize
318,2022-02-21 21:24:12,810,Parts*100
318,2022-02-21 21:24:12,822,T-Doll Contract*1
318,2022-02-21 21:24:12,807,Rations*100
318,2022-02-21 21:24:13,827,Basic Training Data*20
318,2022-02-21 21:24:13,920,Pure Sample
318,2022-02-21 21:24:13,805,Ammo*200
318,2022-02-21 21:24:13,818,Enhancement Capsule*4
318,2022-02-21 21:24:13,808,Rations*200
318,2022-02-21 21:24:13,810,Parts*100
318,2022-02-21 21:24:13,808,Rations*200
318,2022-02-21 21:24:13,806,Ammo*300
318,2022-02-21 21:24:13,825,Quick Repair*1
318,2022-02-21 21:24:13,833,Advanced Training Data*20
6087,2022-05-13 13:44:00,967,Basic Training Data*50
6087,2022-05-13 13:44:00,632,Calibration Ticket*20
6087,2022-05-13 13:44:00,969,Advanced Training Data*50
6087,2022-05-13 13:44:00,839,Battery*20
6087,2022-05-13 13:44:00,632,Calibration Ticket*20
6087,2022-05-13 13:44:00,21,Ammo*200
6087,2022-05-13 13:44:00,969,Advanced Training Data*50
6087,2022-05-13 13:44:00,967,Basic Training Data*50
6087,2022-05-13 13:44:00,968,Intermediate Training Data*50
6087,2022-05-13 13:44:00,839,Battery*20
6087,2022-05-13 18:06:49,18,Manpower*200
6087,2022-05-13 18:06:49,969,Advanced Training Data*50
6087,2022-05-13 18:06:49,969,Advanced Training Data*50
6087,2022-05-13 18:06:49,969,Advanced Training Data*50
6087,2022-05-13 18:06:49,632,Calibration Ticket*20
6087,2022-05-13 18:06:49,27,Parts*200
6087,2022-05-13 18:06:49,632,Calibration Ticket*20
6087,2022-05-13 18:06:49,24,Rations*200
6087,2022-05-13 18:06:49,968,Intermediate Training Data*50
6087,2022-05-13 18:06:49,21,Ammo*200
398,2022-07-29 20:27:13,804,Ammo*100
398,2022-07-29 20:27:13,802,Manpower*200
398,2022-07-29 20:27:13,810,Parts*100
398,2022-07-29 20:27:13,825,Quick Repair*1
398,2022-07-29 20:27:13,810,Parts*100
398,2022-07-29 20:27:13,819,Dummy Core*1
398,2022-07-29 20:27:13,839,Battery*20
398,2022-07-29 20:27:13,839,Battery*20
398,2022-07-29 20:27:13,920,Pure Sample
398,2022-07-29 20:27:13,819,Dummy Core*1
398,2022-07-29 20:27:15,810,Parts*100
398,2022-07-29 20:27:15,839,Battery*20
398,2022-07-29 20:27:15,802,Manpower*200
398,2022-07-29 20:27:15,812,Parts*300
398,2022-07-29 20:27:15,811,Parts*200
398,2022-07-29 20:27:15,810,Parts*100
398,2022-07-29 20:27:15,811,Parts*200
398,2022-07-29 20:27:15,811,Parts*200
398,2022-07-29 20:27:15,919,Original Sample
398,2022-07-29 20:27:15,810,Parts*100
398,2022-07-29 20:27:17,836,Calibration Ticket*10
398,2022-07-29 20:27:17,810,Parts*100
398,2022-07-29 20:27:17,921,Quick Analysis Contract
398,2022-07-29 20:27:17,807,Rations*100
398,2022-07-29 20:27:17,816,Enhancement Capsule*2
398,2022-07-29 20:27:17,819,Dummy Core*1
398,2022-07-29 20:27:17,812,Parts*300
398,2022-07-29 20:27:17,804,Ammo*100
398,2022-07-29 20:27:17,801,Manpower*100
398,2022-07-29 20:27:17,807,Rations*100
398,2022-07-29 20:27:18,804,Ammo*100
398,2022-07-29 20:27:18,921,Quick Analysis Contract
398,2022-07-29 20:27:18,804,Ammo*100
398,2022-07-29 20:27:18,817,Enhancement Capsule*3
398,2022-07-29 20:27:18,817,Enhancement Capsule*3
398,2022-07-29 20:27:18,801,Manpower*100
398,2022-07-29 20:27:18,832,Intermediate Training Data*40
398,2022-07-29 20:27:18,804,Ammo*100
398,2022-07-29 20:27:18,805,Ammo*200
398,2022-07-29 20:27:18,805,Ammo*200
398,2022-07-29 20:27:19,807,Rations*100
398,2022-07-29 20:27:19,827,Basic Training Data*20
398,2022-07-29 20:27:19,810,Parts*100
398,2022-07-29 20:27:19,801,Manpower*100
398,2022-07-29 20:27:19,804,Ammo*100
398,2022-07-29 20:27:19,801,Manpower*100
398,2022-07-29 20:27:19,811,Parts*200
398,2022-07-29 20:27:19,832,Intermediate Training Data*40
398,2022-07-29 20:27:19,810,Parts*100
398,2022-07-29 20:27:19,816,Enhancement Capsule*2
398,2022-07-29 20:27:21,40154,prize-10040154
398,2022-07-29 20:27:21,824,Quick Production*1
398,2022-07-29 20:27:21,806,Ammo*300
398,2022-07-29 20:27:21,840,Battery*30
398,2022-07-29 20:27:21,817,Enhancement Capsule*3
398,2022-07-29 20:27:21,816,Enhancement Capsule*2
398,2022-07-29 20:27:21,810,Parts*100
398,2022-07-29 20:27:21,828,Basic Training Data*30
398,2022-07-29 20:27:21,811,Parts*200
398,2022-07-29 20:27:21,840,Battery*30
398,2022-07-29 20:27:22,920,Pure Sample
398,2022-07-29 20:27:22,805,Ammo*200
398,2022-07-29 20:27:22,814,Token*3
398,2022-07-29 20:27:22,825,Quick Repair*1
398,2022-07-29 20:27:22,878,Memory Fragment*10
398,2022-07-29 20:27:22,801,Manpower*100
398,2022-07-29 20:27:22,804,Ammo*100
398,2022-07-29 20:27:22,803,Manpower*300
398,2022-07-29 20:27:22,807,Rations*100
398,2022-07-29 20:27:22,804,Ammo*100
398,2022-07-29 20:27:24,808,Rations*200
398,2022-07-29 20:27:24,810,Parts*100
398,2022-07-29 20:27:24,804,Ammo*100
398,2022-07-29 20:27:24,808,Rations*200
398,2022-07-29 20:27:24,920,Pure Sample
398,2022-07-29 20:27:24,801,Manpower*100
398,2022-07-29 20:27:24,816,Enhancement Capsule*2
398,2022-07-29 20:27:24,801,Manpower*100
398,2022-07-29 20:27:24,880,Memory Fragment*30
398,2022-07-29 20:27:24,878,Memory Fragment*10
398,2022-07-29 20:27:25,804,Ammo*100
398,2022-07-29 20:27:25,810,Parts*100
398,2022-07-29 20:27:25,920,Pure Sample
398,2022-07-29 20:27:25,827,Basic Training Data*20
398,2022-07-29 20:27:25,807,Rations*100
398,2022-07-29 20:27:25,920,Pure Sample
398,2022-07-29 20:27:25,825,Quick Repair*1
398,2022-07-29 20:27:25,827,Basic Training Data*20
398,2022-07-29 20:27:25,839,Battery*20
398,2022-07-29 20:27:25,811,Parts*200
398,2022-07-29 20:27:27,803,Manpower*300
398,2022-07-29 20:27:27,816,Enhancement Capsule*2
398,2022-07-29 20:27:27,802,Manpower*200
398,2022-07-29 20:27:27,814,Token*3
398,2022-07-29 20:27:27,921,Quick Analysis Contract
398,2022-07-29 20:27:27,817,Enhancement Capsule*3
398,2022-07-29 20:27:27,1141,prize-10001141
398,2022-07-29 20:27:27,807,Rations*100
398,2022-07-29 20:27:27,807,Rations*100
398,2022-07-29 20:27:27,816,Enhancement Capsule*2
398,2022-07-29 20:27:28,919,Original Sample
398,2022-07-29 20:27:28,816,Enhancement Capsule*2
398,2022-07-29 20:27:28,804,Ammo*100
398,2022-07-29 20:27:28,921,Quick Analysis Contract
398,2022-07-29 20:27:28,817,Enhancement Capsule*3
398,2022-07-29 20:27:28,810,Parts*100
398,2022-07-29 20:27:28,802,Manpower*200
398,2022-07-29 20:27:28,920,Pure Sample
398,2022-07-29 20:27:28,834,Advanced Training Data*30
398,2022-07-29 20:27:28,812,Parts*300
398,2022-07-29 20:27:30,801,Manpower*100
398,2022-07-29 20:27:30,801,Manpower*100
398,2022-07-29 20:27:30,816,Enhancement Capsule*2
398,2022-07-29 20:27:30,828,Basic Training Data*30
398,2022-07-29 20:27:30,829,Basic Training Data*40
398,2022-07-29 20:27:30,1139,prize-10001139
398,2022-07-29 20:27:30,919,Original Sample
398,2022-07-29 20:27:30,827,Basic Training Data*20
398,2022-07-29 20:27:30,803,Manpower*300
398,2022-07-29 20:27:30,808,Rations*200
398,2022-07-31 02:04:39,839,Battery*20
398,2022-07-31 02:04:39,831,Intermediate Training Data*30
398,2022-07-31 02:04:39,878,Memory Fragment*10
398,2022-07-31 02:04:39,815,Token*4
398,2022-07-31 02:04:39,815,Token*4
398,2022-07-31 02:04:39,841,Battery*40
398,2022-07-31 02:04:39,832,Intermediate Training Data*40
398,2022-07-31 02:04:39,825,Quick Repair*1
398,2022-07-31 02:04:39,809,Rations*300
398,2022-07-31 02:04:39,1139,prize-10001139
398,2022-07-31 02:04:40,817,Enhancement Capsule*3
398,2022-07-31 02:04:40,920,Pure Sample
398,2022-07-31 02:04:40,801,Manpower*100
398,2022-07-31 02:04:40,805,Ammo*200
398,2022-07-31 02:04:40,811,Parts*200
398,2022-07-31 02:04:40,810,Parts*100
398,2022-07-31 02:04:40,807,Rations*100
398,2022-07-31 02:04:40,828,Basic Training Data*30
398,2022-07-31 02:04:40,824,Quick Production*1
398,2022-07-31 02:04:40,920,Pure Sample
398,2022-07-31 02:04:41,830,Intermediate Training Data*20
398,2022-07-31 02:04:41,816,Enhancement Capsule*2
398,2022-07-31 02:04:41,809,Rations*300
398,2022-07-31 02:04:41,834,Advanced Training Data*30
398,2022-07-31 02:04:41,811,Parts*200
398,2022-07-31 02:04:41,827,Basic Training Data*20
398,2022-07-31 02:04:41,833,Advanced Training Data*20
398,2022-07-31 02:04:41,801,Manpower*100
398,2022-07-31 02:04:41,828,Basic Training Data*30
398,2022-07-31 02:04:41,807,Rations*100
398,2022-07-31 02:04:42,811,Parts*200
398,2022-07-31 02:04:42,840,Battery*30
398,2022-07-31 02:04:42,802,Manpower*200
398,2022-07-31 02:04:42,813,Token*2
398,2022-07-31 02:04:42,835,Advanced Training Data*40
398,2022-07-31 02:04:42,824,Quick Production*1
398,2022-07-31 02:04:42,40154,prize-10040154
398,2022-07-31 02:04:42,824,Quick Production*1
398,2022-07-31 02:04:42,805,Ammo*200
398,2022-07-31 02:04:42,801,Manpower*100
398,2022-07-31 02:04:43,839,Battery*20
398,2022-07-31 02:04:43,827,Basic Training Data*20
398,2022-07-31 02:04:43,801,Manpower*100
398,2022-07-31 02:04:43,919,Original Sample
398,2022-07-31 02:04:43,920,Pure Sample
398,2022-07-31 02:04:43,811,Parts*200
398,2022-07-31 02:04:43,810,Parts*100
398,2022-07-31 02:04:43,837,Calibration Ticket*20
398,2022-07-31 02:04:43,804,Ammo*100
398,2022-07-31 02:04:43,801,Manpower*100
398,2022-07-31 02:04:44,809,Rations*300
398,2022-07-31 02:04:44,828,Basic Training Data*30
398,2022-07-31 02:04:44,920,Pure Sample
398,2022-07-31 02:04:44,840,Battery*30
398,2022-07-31 02:04:44,807,Rations*100
398,2022-07-31 02:04:44,829,Basic Training Data*40
398,2022-07-31 02:04:44,824,Quick Production*1
398,2022-07-31 02:04:44,836,Calibration Ticket*10
398,2022-07-31 02:04:44,919,Original Sample
398,2022-07-31 02:04:44,816,Enhancement Capsule*2
398,2022-08-01 03:34:24,827,Basic Training Data*20
398,2022-08-01 03:34:24,40154,prize-10040154
398,2022-08-01 03:34:24,816,Enhancement Capsule*2
398,2022-08-01 03:34:24,806,Ammo*300
398,2022-08-01 03:34:24,827,Basic Training Data*20
398,2022-08-01 03:34:24,831,Intermediate Training Data*30
398,2022-08-01 03:34:24,816,Enhancement Capsule*2
398,2022-08-01 03:34:24,878,Memory Fragment*10
398,2022-08-01 03:34:24,837,Calibration Ticket*20
398,2022-08-01 03:34:24,811,Parts*200
398,2022-08-01 03:34:25,801,Manpower*100
398,2022-08-01 03:34:25,830,Intermediate Training Data*20
398,2022-08-01 03:34:25,804,Ammo*100
398,2022-08-01 03:34:25,807,Rations*100
398,2022-08-01 03:34:25,878,Memory Fragment*10
398,2022-08-01 03:34:25,801,Manpower*100
398,2022-08-01 03:34:25,805,Ammo*200
398,2022-08-01 03:34:25,827,Basic Training Data*20
398,2022-08-01 03:34:25,825,Quick Repair*1
398,2022-08-01 03:34:25,825,Quick Repair*1
398,2022-08-01 03:34:26,810,Parts*100
398,2022-08-01 03:34:26,817,Enhancement Capsule*3
398,2022-08-01 03:34:26,1143,prize-10001143
398,2022-08-01 03:34:26,827,Basic Training Data*20
398,2022-08-01 03:34:26,825,Quick Repair*1
398,2022-08-01 03:34:26,920,Pure Sample
398,2022-08-01 03:34:26,801,Manpower*100
398,2022-08-01 03:34:26,807,Rations*100
398,2022-08-01 03:34:26,824,Quick Production*1
398,2022-08-01 03:34:26,804,Ammo*100
398,2022-08-01 03:34:27,829,Basic Training Data*40
398,2022-08-01 03:34:27,825,Quick Repair*1
398,2022-08-01 03:34:27,808,Rations*200
398,2022-08-01 03:34:27,802,Manpower*200
398,2022-08-01 03:34:27,878,Memory Fragment*10
398,2022-08-01 03:34:27,840,Battery*30
398,2022-08-01 03:34:27,807,Rations*100
398,2022-08-01 03:34:27,822,T-Doll Contract*1
398,2022-08-01 03:34:27,801,Manpower*100
398,2022-08-01 03:34:27,920,Pure Sample
398,2022-08-01 03:34:28,816,Enhancement Capsule*2
398,2022-08-01 03:34:28,818,Enhancement Capsule*4
398,2022-08-01 03:34:28,919,Original Sample
398,2022-08-01 03:34:28,804,Ammo*100
398,2022-08-01 03:34:28,839,Battery*20
398,2022-08-01 03:34:28,816,Enhancement Capsule*2
398,2022-08-01 03:34:28,801,Manpower*100
398,2022-08-01 03:34:28,811,Parts*200
398,2022-08-01 03:34:28,830,Intermediate Training Data*20
398,2022-08-01 03:34:28,825,Quick Repair*1
398,2022-08-01 03:34:29,818,Enhancement Capsule*4
398,2022-08-01 03:34:29,801,Manpower*100
398,2022-08-01 03:34:29,807,Rations*100
398,2022-08-01 03:34:29,828,Basic Training Data*30
398,2022-08-01 03:34:29,825,Quick Repair*1
398,2022-08-01 03:34:29,919,Original Sample
398,2022-08-01 03:34:29,841,Battery*40
398,2022-08-01 03:34:29,801,Manpower*100
398,2022-08-01 03:34:29,879,Memory Fragment*20
398,2022-08-01 03:34:29,878,Memory Fragment*10
398,2022-08-02 02:00:49,809,Rations*300
398,2022-08-02 02:00:49,819,Dummy Core*1
398,2022-08-02 02:00:49,807,Rations*100
398,2022-08-02 02:00:49,822,T-Doll Contract*1
398,2022-08-02 02:00:49,803,Manpower*300
398,2022-08-02 02:00:49,878,Memory Fragment*10
398,2022-08-02 02:00:49,40155,prize-10040155
398,2022-08-02 02:00:49,801,Manpower*100
398,2022-08-02 02:00:49,831,Intermediate Training Data*30
398,2022-08-02 02:00:49,804,Ammo*100
398,2022-08-02 02:00:51,920,Pure Sample
398,2022-08-02 02:00:51,810,Parts*100
398,2022-08-02 02:00:51,836,Calibration Ticket*10
398,2022-08-02 02:00:51,840,Battery*30
398,2022-08-02 02:00:51,878,Memory Fragment*10
398,2022-08-02 02:00:51,830,Intermediate Training Data*20
398,2022-08-02 02:00:51,804,Ammo*100
398,2022-08-02 02:00:51,812,Parts*300
398,2022-08-02 02:00:51,920,Pure Sample
398,2022-08-02 02:00:51,839,Battery*20
398,2022-08-02 02:00:53,811,Parts*200
398,2022-08-02 02:00:53,804,Ammo*100
398,2022-08-02 02:00:53,839,Battery*20
398,2022-08-02 02:00:53,920,Pure Sample
398,2022-08-02 02:00:53,823,Equipment Contract*1
398,2022-08-02 02:00:53,807,Rations*100
398,2022-08-02 02:00:53,40154,prize-10040154
398,2022-08-02 02:00:53,818,Enhancement Capsule*4
398,2022-08-02 02:00:53,809,Rations*300
398,2022-08-02 02:00:53,810,Parts*100
398,2022-08-02 02:00:55,878,Memory Fragment*10
398,2022-08-02 02:00:55,802,Manpower*200
398,2022-08-02 02:00:55,804,Ammo*100
398,2022-08-02 02:00:55,807,Rations*100
398,2022-08-02 02:00:55,878,Memory Fragment*10
398,2022-08-02 02:00:55,825,Quick Repair*1
398,2022-08-02 02:00:55,803,Manpower*300
398,2022-08-02 02:00:55,827,Basic Training Data*20
398,2022-08-02 02:00:55,804,Ammo*100
398,2022-08-02 02:00:55,804,Ammo*100
398,2022-08-02 02:00:56,825,Quick Repair*1
398,2022-08-02 02:00:56,807,Rations*100
398,2022-08-02 02:00:56,812,Parts*300
398,2022-08-02 02:00:56,879,Memory Fragment*20
398,2022-08-02 02:00:56,804,Ammo*100
398,2022-08-02 02:00:56,808,Rations*200
398,2022-08-02 02:00:56,839,Battery*20
398,2022-08-02 02:00:56,1141,prize-10001141
398,2022-08-02 02:00:56,839,Battery*20
398,2022-08-02 02:00:56,878,Memory Fragment*10
398,2022-08-02 02:00:59,805,Ammo*200
398,2022-08-02 02:00:59,801,Manpower*100
398,2022-08-02 02:00:59,919,Original Sample
398,2022-08-02 02:00:59,817,Enhancement Capsule*3
398,2022-08-02 02:00:59,1140,prize-10001140
398,2022-08-02 02:00:59,810,Parts*100
398,2022-08-02 02:00:59,801,Manpower*100
398,2022-08-02 02:00:59,810,Parts*100
398,2022-08-02 02:00:59,801,Manpower*100
398,2022-08-02 02:00:59,839,Battery*20
398,2022-08-04 15:41:49,810,Parts*100
398,2022-08-04 15:41:49,801,Manpower*100
398,2022-08-04 15:41:49,808,Rations*200
398,2022-08-04 15:41:49,823,Equipment Contract*1
398,2022-08-04 15:41:49,801,Manpower*100
398,2022-08-04 15:41:49,805,Ammo*200
398,2022-08-04 15:41:49,818,Enhancement Capsule*4
398,2022-08-04 15:41:49,833,Advanced Training Data*20
398,2022-08-04 15:41:49,825,Quick Repair*1
398,2022-08-04 15:41:49,832,Intermediate Training Data*40
398,2022-08-04 15:41:51,818,Enhancement Capsule*4
398,2022-08-04 15:41:51,801,Manpower*100
398,2022-08-04 15:41:51,827,Basic Training Data*20
398,2022-08-04 15:41:51,807,Rations*100
398,2022-08-04 15:41:51,808,Rations*200
398,2022-08-04 15:41:51,808,Rations*200
398,2022-08-04 15:41:51,808,Rations*200
398,2022-08-04 15:41:51,811,Parts*200
398,2022-08-04 15:41:51,832,Intermediate Training Data*40
398,2022-08-04 15:41:51,810,Parts*100
398,2022-08-04 15:41:52,807,Rations*100
398,2022-08-04 15:41:52,817,Enhancement Capsule*3
398,2022-08-04 15:41:52,920,Pure Sample
398,2022-08-04 15:41:52,807,Rations*100
398,2022-08-04 15:41:52,807,Rations*100
398,2022-08-04 15:41:52,40154,prize-10040154
398,2022-08-04 15:41:52,921,Quick Analysis Contract
398,2022-08-04 15:41:52,812,Parts*300
398,2022-08-04 15:41:52,832,Intermediate Training Data*40
398,2022-08-04 15:41:52,805,Ammo*200
398,2022-08-04 15:41:54,819,Dummy Core*1
398,2022-08-04 15:41:54,830,Intermediate Training Data*20
398,2022-08-04 15:41:54,839,Battery*20
398,2022-08-04 15:41:54,920,Pure Sample
398,2022-08-04 15:41:54,807,Rations*100
398,2022-08-04 15:41:54,804,Ammo*100
398,2022-08-04 15:41:54,839,Battery*20
398,2022-08-04 15:41:54,813,Token*2
398,2022-08-04 15:41:54,805,Ammo*200
398,2022-08-04 15:41:54,840,Battery*30
398,2022-08-04 15:41:56,802,Manpower*200
398,2022-08-04 15:41:56,835,Advanced Training Data*40
398,2022-08-04 15:41:56,840,Battery*30
398,2022-08-04 15:41:56,827,Basic Training Data*20
398,2022-08-04 15:41:56,822,T-Doll Contract*1
398,2022-08-04 15:41:56,809,Rations*300
398,2022-08-04 15:41:56,828,Basic Training Data*30
398,2022-08-04 15:41:56,817,Enhancement Capsule*3
398,2022-08-04 15:41:56,801,Manpower*100
398,2022-08-04 15:41:56,810,Parts*100
398,2022-08-04 15:41:57,878,Memory Fragment*10
398,2022-08-04 15:41:57,919,Original Sample
398,2022-08-04 15:41:57,834,Advanced Training Data*30
398,2022-08-04 15:41:57,920,Pure Sample
398,2022-08-04 15:41:57,828,Basic Training Data*30
398,2022-08-04 15:41:57,825,Quick Repair*1
398,2022-08-04 15:41:57,823,Equipment Contract*1
398,2022-08-04 15:41:57,822,T-Doll Contract*1
398,2022-08-04 15:41:57,808,Rations*200
398,2022-08-04 15:41:57,810,Parts*100
398,2022-08-04 15:41:59,820,Dummy Core*2
398,2022-08-04 15:41:59,817,Enhancement Capsule*3
398,2022-08-04 15:41:59,920,Pure Sample
398,2022-08-04 15:41:59,819,Dummy Core*1
398,2022-08-04 15:41:59,816,Enhancement Capsule*2
398,2022-08-04 15:41:59,827,Basic Training Data*20
398,2022-08-04 15:41:59,840,Battery*30
398,2022-08-04 15:41:59,825,Quick Repair*1
398,2022-08-04 15:41:59,1142,prize-10001142
398,2022-08-04 15:41:59,808,Rations*200
398,2022-08-04 15:42:00,879,Memory Fragment*20
398,2022-08-04 15:42:00,825,Quick Repair*1
398,2022-08-04 15:42:00,817,Enhancement Capsule*3
398,2022-08-04 15:42:00,805,Ammo*200
398,2022-08-04 15:42:00,810,Parts*100
398,2022-08-04 15:42:00,823,Equipment Contract*1
398,2022-08-04 15:42:00,825,Quick Repair*1
398,2022-08-04 15:42:00,805,Ammo*200
398,2022-08-04 15:42:00,878,Memory Fragment*10
398,2022-08-04 15:42:00,1140,prize-10001140
398,2022-08-04 15:42:02,829,Basic Training Data*40
398,2022-08-04 15:42:02,807,Rations*100
398,2022-08-04 15:42:02,824,Quick Production*1
398,2022-08-04 15:42:02,828,Basic Training Data*30
398,2022-08-04 15:42:02,810,Parts*100
398,2022-08-04 15:42:02,804,Ammo*100
398,2022-08-04 15:42:02,822,T-Doll Contract*1
398,2022-08-04 15:42:02,816,Enhancement Capsule*2
398,2022-08-04 15:42:02,827,Basic Training Data*20
398,2022-08-04 15:42:02,920,Pure Sample
398,2022-08-04 15:42:03,827,Basic Training Data*20
398,2022-08-04 15:42:03,920,Pure Sample
398,2022-08-04 15:42:03,810,Parts*100
398,2022-08-04 15:42:03,827,Basic Training Data*20
398,2022-08-04 15:42:03,804,Ammo*100
398,2022-08-04 15:42:03,880,Memory Fragment*30
398,2022-08-04 15:42:03,825,Quick Repair*1
398,2022-08-04 15:42:03,920,Pure Sample
398,2022-08-04 15:42:03,823,Equipment Contract*1
398,2022-08-04 15:42:03,809,Rations*300
398,2022-08-04 15:42:05,804,Ammo*100
398,2022-08-04 15:42:05,816,Enhancement Capsule*2
398,2022-08-04 15:42:05,802,Manpower*200
398,2022-08-04 15:42:05,839,Battery*20
398,2022-08-04 15:42:05,807,Rations*100
398,2022-08-04 15:42:05,819,Dummy Core*1
398,2022-08-04 15:42:05,825,Quick Repair*1
398,2022-08-04 15:42:05,920,Pure Sample
398,2022-08-04 15:42:05,827,Basic Training Data*20
398,2022-08-04 15:42:05,816,Enhancement Capsule*2
398,2022-08-04 15:42:06,807,Rations*100
398,2022-08-04 15:42:06,801,Manpower*100
398,2022-08-04 15:42:06,804,Ammo*100
398,2022-08-04 15:42:06,808,Rations*200
398,2022-08-04 15:42:06,810,Parts*100
398,2022-08-04 15:42:06,827,Basic Training Data*20
398,2022-08-04 15:42:06,811,Parts*200
398,2022-08-04 15:42:06,803,Manpower*300
398,2022-08-04 15:42:06,802,Manpower*200
398,2022-08-04 15:42:06,812,Parts*300
